,開始日,Open,Hight,low,closed,volume,終了日,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
0,2019-05-23 09:00:00.000,0.00000320,0.00000377,0.00000300,0.00000329,106924573.00000000,2019-05-24 08:59:59.999,354.59266906,17317,48397622.00000000,160.83466591,0
1,2019-05-24 09:00:00.000,0.00000328,0.00000343,0.00000281,0.00000293,40328096.00000000,2019-05-25 08:59:59.999,123.41206645,6629,16965255.00000000,52.00067834,0
2,2019-05-25 09:00:00.000,0.00000294,0.00000295,0.00000274,0.00000283,22302498.00000000,2019-05-26 08:59:59.999,63.09340731,3221,9925646.00000000,28.10477674,0
3,2019-05-26 09:00:00.000,0.00000283,0.00000345,0.00000265,0.00000284,91705595.00000000,2019-05-27 08:59:59.999,282.42814014,13977,42003469.00000000,129.60377005,0
4,2019-05-27 09:00:00.000,0.00000283,0.00000324,0.00000275,0.00000289,57866062.00000000,2019-05-28 08:59:59.999,171.49054106,10185,23848977.00000000,70.57180544,0
5,2019-05-28 09:00:00.000,0.00000289,0.00000304,0.00000283,0.00000290,29078494.00000000,2019-05-29 08:59:59.999,85.25217321,4853,13272272.00000000,38.96947560,0
6,2019-05-29 09:00:00.000,0.00000290,0.00000312,0.00000282,0.00000308,24607046.00000000,2019-05-30 08:59:59.999,73.50401062,4934,10087664.00000000,30.18134510,0
7,2019-05-30 09:00:00.000,0.00000308,0.00000309,0.00000280,0.00000289,24374670.00000000,2019-05-31 08:59:59.999,71.74970072,4181,9407568.00000000,27.81510055,0
8,2019-05-31 09:00:00.000,0.00000288,0.00000296,0.00000276,0.00000293,9373383.00000000,2019-06-01 08:59:59.999,26.98118726,2072,4332718.00000000,12.47773185,0
9,2019-06-01 09:00:00.000,0.00000293,0.00000295,0.00000277,0.00000288,9750260.00000000,2019-06-02 08:59:59.999,27.72355415,2013,4363690.00000000,12.43193159,0
10,2019-06-02 09:00:00.000,0.00000288,0.00000304,0.00000284,0.00000296,22359673.00000000,2019-06-03 08:59:59.999,65.94304177,4137,9035175.00000000,26.69867850,0
11,2019-06-03 09:00:00.000,0.00000296,0.00000312,0.00000287,0.00000294,25053302.00000000,2019-06-04 08:59:59.999,75.52534545,3959,9770099.00000000,29.54875709,0
12,2019-06-04 09:00:00.000,0.00000294,0.00000299,0.00000287,0.00000290,11910827.00000000,2019-06-05 08:59:59.999,34.90271563,2273,5606036.00000000,16.46873177,0
13,2019-06-05 09:00:00.000,0.00000290,0.00000304,0.00000287,0.00000300,10660599.00000000,2019-06-06 08:59:59.999,31.34466906,2107,5346046.00000000,15.73819180,0
14,2019-06-06 09:00:00.000,0.00000301,0.00000304,0.00000295,0.00000300,6576746.00000000,2019-06-07 08:59:59.999,19.73425949,1380,2649429.00000000,7.96838333,0
15,2019-06-07 09:00:00.000,0.00000300,0.00000319,0.00000297,0.00000310,19002839.00000000,2019-06-08 08:59:59.999,58.75831320,3774,9624531.00000000,29.85373310,0
16,2019-06-08 09:00:00.000,0.00000311,0.00000316,0.00000303,0.00000310,10693957.00000000,2019-06-09 08:59:59.999,33.09637320,2049,4215090.00000000,13.08172376,0
17,2019-06-09 09:00:00.000,0.00000310,0.00000316,0.00000298,0.00000303,8025750.00000000,2019-06-10 08:59:59.999,24.64974446,1723,3859992.00000000,11.87765224,0
18,2019-06-10 09:00:00.000,0.00000303,0.00000343,0.00000300,0.00000322,41396943.00000000,2019-06-11 08:59:59.999,134.72874788,7805,20869037.00000000,67.99552409,0
